time,x,y,vx,vy
15832800,-149455195455.37686,-3219837159.2464285,513.5383034981428,-29800.79265037999
15854400,-149441332109.93365,-3863474584.309458,641.8215482962777,-29798.0289381032
15876000,-149424698180.67862,-4507040382.065706,770.0893173624321,-29794.712859085594
15897600,-149405294053.2862,-5150522623.388356,898.3392311306991,-29790.84450567824
15919200,-149383120164.81653,-5793909381.366991,1026.5689106326245,-29786.42398049237
15940800,-149358177003.70163,-6437188731.529127,1154.7759775415134,-29781.451396395176
15962400,-149330465109.73056,-7080348752.061644,1282.958054216704,-29775.9268765054
15984000,-149299985074.0336,-7723377524.032121,1411.1127637478112,-29769.850554188768
16005600,-149266737539.0656,-8366263131.61007,1539.2377299989323,-29763.2225730532
16027200,-149230723198.58832,-9008993662.288057,1667.3305776528239,-29756.04308694385
16048800,-149191942797.6516,-9651557207.102716,1795.3889322550392,-29748.312259937946
16070400,-149150397132.57404,-10293941860.855648,1923.4104202580324,-29740.030266339436
16092000,-149106087050.92224,-10936135722.334194,2051.3926690652247,-29731.19729067346
16113600,-149059013451.4894,-11578126894.532095,2179.3333070750327,-29721.81352768061
16135200,-149009177284.27295,-12219903484.870012,2307.2299637248607,-29711.879182311015
16156800,-148956579550.451,-12861453605.415926,2435.08026953505,-29701.394469718238
16178400,-148901221302.3581,-13502765373.10539,2562.881856152792,-29690.359615252975
16200000,-148843103643.45993,-14143826909.961653,2690.6323563959986,-29678.774854456566
16221600,-148782227728.32712,-14784626343.315626,2818.3294042971306,-29666.640433054326
16243200,-148718594762.60794,-15425151806.025719,2945.9706351469845,-29653.956606948686
16264800,-148652206003.0003,-16065391436.6975,3073.553685538436,-29640.723642212128
16286400,-148583062757.22266,-16705333379.903227,3201.076193410141,-29626.941815079965
16308000,-148511166383.98392,-17344965786.40119,3328.535798090187,-29612.6114119429
16329600,-148436518292.95258,-17984276813.354923,3455.9301403397053,-29597.732729339426
16351200,-148359119944.72482,-18623254624.5522,3583.2568623964307,-29582.30607394802
16372800,-148278972850.79163,-19261887390.62391,3710.51360801822,-29566.331762579164
16394400,-148196078573.50507,-19900163289.26272,3837.698022526517,-29549.810122167164
16416000,-148110438726.04352,-20538070505.441574,3964.8077528497715,-29532.741489761804
16437600,-148022054972.37607,-21175597231.632,4091.84044756681,-29515.126212519794
16459200,-147930929027.22595,-21812731668.022236,4218.793756950152,-29496.96464769605
16480800,-147837062656.03296,-22449462022.735146,4345.665333009279,-29478.25716263478
16502400,-147740457674.91504,-23085776512.04597,4472.4528295338505,-29459.00413476038
16524000,-147641115950.62888,-23721663360.599842,4599.153902136866,-29439.205951568165
16545600,-147539039400.52963,-24357110801.629124,4725.766208297777,-29418.863010614896
16567200,-147434229992.52966,-24992107077.17052,4852.287407405537,-29397.975719509137
16588800,-147326689745.05634,-25626640438.28199,4978.715160801608,-29376.544495901424
16610400,-147216420727.00897,-26260699145.259434,5105.047131822903,-29354.56976747425
16632000,-147103425057.71472,-26894271467.85316,5231.28098584467,-29332.05197193187
16653600,-146987704906.88373,-27527345685.484142,5357.414390323329,-29308.991556989913
16675200,-146869262494.5632,-28159910087.460022,5483.445014839242,-29285.38898036485
16696800,-146748100091.09058,-28791952973.190907,5609.370531139425,-29261.24470976322
16718400,-146624220017.0459,-29423462652.404915,5735.188613180208,-29236.55922287074
16740000,-146497624643.20303,-30054427445.363483,5860.896937169823,-29211.33300734117
16761600,-146368316390.48022,-30684835683.07644,5986.493181610939,-29185.566560785064
16783200,-146236297729.88962,-31314675707.51682,6111.975027343136,-29159.260390758285
16804800,-146101571182.48578,-31943935871.835426,6237.340157585311,-29132.41501475037
16826400,-145964139319.31345,-32572604540.575157,6362.586257978024,-29105.030960172717
16848000,-145824004761.35434,-33200670089.885044,6487.711016625779,-29077.108764346573
16869600,-145681170179.47293,-33828120907.734047,6612.7121241392415,-29048.648974490872
16891200,-145535638294.3615,-34454945394.12458,6737.587273677391,-29019.65214770987
16912800,-145387411876.48413,-35081131961.30576,6862.334160989602,-28990.118850980612
16934400,-145236493746.01984,-35706669033.98639,6986.950484457669,-28960.04966114023
16956000,-145082886772.80487,-36331545049.547646,7111.433945137746,-28929.445164873046
16977600,-144926593876.27396,-36955748458.25551,7235.782246802241,-28898.305958697525
16999200,-144767618025.40076,-37579267723.47289,7359.993095981621,-28866.63264895302
17020800,-144605962238.63742,-38202091321.871475,7484.064202006156,-28834.425851786367
17042400,-144441629583.85318,-38824207743.643265,7607.9932770475925,-28801.686193138303
17064000,-144274623178.2721,-39445605492.71182,7731.778036160757,-28768.414308729683
17085600,-144104946188.40988,-40066273086.94325,7855.416197325082,-28734.61084404757
17107200,-143932601830.0098,-40686199058.356804,7978.905481486064,-28700.27645433109
17128800,-143757593367.97772,-41305371953.335236,8102.243612596645,-28665.41180455718
17150400,-143579924116.31628,-41923780332.83484,8225.428317658527,-28630.017569426112
17172000,-143399597438.0582,-42541412772.59513,8348.4573267634,-28594.09443334686
17193600,-143216616745.1985,-43158257863.34825,8471.328373134105,-28557.643090422313
17215200,-143030985498.6261,-43774304211.02803,8594.039193165716,-28520.664244434283
17236800,-142842707208.0544,-44389540436.97872,8716.587526466545,-28483.158608828377
17258400,-142651785431.951,-45003955178.163414,8838.971115899072,-28445.126906698668
17280000,-142458223777.46637,-45617537087.37209,8961.187707620795,-28406.569870772215
17301600,-142262025900.36206,-46230274833.42939,9083.235051124997,-28367.488243393404
17323200,-142063195504.9376,-46842157101.40196,9205.110899281446,-28327.882776508122
17344800,-141861736343.95663,-47453172592.80556,9326.813008377001,-28287.754231647763
17366400,-141657652218.57245,-48063310025.811676,9448.339138156143,-28247.103379913064
17388000,-141450946978.25223,-48672558135.453964,9569.687051861423,-28205.93100195777
17409600,-141241624520.7007,-49280905673.83416,9690.854516273832,-28164.237887972147
17431200,-141029688791.78284,-49888341410.32775,9811.839301753083,-28122.0248376663
17452800,-140815143785.44565,-50494854131.78922,9932.639182277811,-28079.292660253344
17474400,-140597993543.63916,-51100432642.756966,10053.25193548569,-28036.04217443241
17496000,-140378242156.23654,-51705065765.65779,10173.67534271346,-27992.27420837147
17517600,-140155893760.95334,-52308742341.01109,10293.90718903688,-27947.98959969002
17539200,-139930952543.26584,-52911451227.63263,10413.945263310578,-27903.189195441566
17560800,-139703422736.32855,-53513181302.837906,10533.78735820783,-27857.873852095978
17582400,-139473308620.89093,-54113921462.64517,10653.431270260246,-27812.044435521657
17604000,-139240614525.21313,-54713660621.97807,10772.874799897358,-27765.70182096755
17625600,-139005344824.98105,-55312387714.86784,10892.115751486137,-27718.846893045004
17647200,-138767503943.22025,-55910091694.65517,11011.151933370407,-27671.480545709437
17668800,-138527096350.20938,-56506761534.19159,11129.981157910175,-27623.60368224188
17690400,-138284126563.39252,-57102386226.040565,11248.601241520866,-27575.21721523033
17712000,-138038599147.29074,-57696954782.67806,11367.010004712472,-27526.32206655095
17733600,-137790518713.41275,-58290456236.6928,11485.205272128605,-27476.919167349122
17755200,-137539889920.16492,-58882879640.98604,11603.184872585462,-27427.009458020308
17776800,-137286717472.76013,-59474214068.97096,11720.946639110687,-27376.593888190786
17798400,-137031006123.12611,-60064448614.771645,11838.488408982153,-27325.673416698206
17820000,-136772760669.81276,-60653572393.4216,11955.80802376664,-27274.249011572
17841600,-136511985957.89862,-61241574541.0619,12072.903329358416,-27222.321650013608
17863200,-136248686878.89664,-61828444215.13883,12189.772176017732,-27169.89231837659
17884800,-135982868370.659,-62414170594.6012,12306.412418409212,-27116.96201214654
17906400,-135714535417.28117,-62998742880.097084,12422.821915640156,-27063.531735920868
17928000,-135443693049.00513,-63582150294.17027,12538.998531298726,-27009.6025033884
17949600,-135170346342.1217,-64164382081.45615,12654.940133492066,-26955.175337308865
17971200,-134894500418.87221,-64745427508.877174,12770.644594884283,-26900.251269492182
17992800,-134616160447.34915,-65325275865.837975,12886.109792734369,-26844.831340777615
18014400,-134335331641.39618,-65903916464.41985,13001.333608933992,-26788.916601012777
18036000,-134052019260.5072,-66481338639.57495,13116.313930045204,-26732.50810903247
18057600,-133766228609.7247,-67057531749.319916,13231.048647338044,-26675.606932637373
18079200,-133477965039.53722,-67632485174.929085,13345.535656828033,-26618.21414857258
18100800,-133187233945.77605,-68206188321.12721,13459.77285931358,-26560.33084250599
18122400,-132894040769.51112,-68778630616.28175,13573.758160413268,-26501.95810900654
18144000,-132598390996.94609,-69349801512.59464,13687.489470603055,-26443.097051522283
18165600,-132300290159.31262,-69919690486.29358,13800.964705253358,-26383.748782358332
18187200,-131999743832.76384,-70488287037.82292,13914.181784666038,-26323.91442265463
18208800,-131696757638.26703,-71055580692.03398,14027.138634111276,-26263.59510236359
18230400,-131391337241.49556,-71621560998.3749,14139.833183864348,-26202.791960227576
18252000,-131083488352.71992,-72186217531.08003,14252.263369242299,-26141.506143756244
18273600,-130773216726.69809,-72749539889.35883,14364.42713064049,-26079.73880920372
18295200,-130460528162.565,-73311517697.58421,14476.322413569063,-26017.49112154566
18316800,-130145428503.72131,-73872140605.48047,14587.947168689283,-25954.76425445612
18338400,-129827923637.72136,-74431398288.31061,14699.29935184977,-25891.559390284317
18360000,-129508019496.16031,-74989280447.06328,14810.376924122636,-25827.87772003123
18381600,-129185722054.56058,-75545776808.63911,14921.1778518395,-25763.720443326052
18403200,-128861037332.25743,-76100877126.0366,15031.700106627395,-25699.088768402507
18424800,-128533971392.28383,-76654571178.53743,15141.94166544457,-25633.98391207501
18446400,-128204530341.25452,-77206848771.89127,15251.900510616177,-25568.407099714706
18468000,-127872720329.24933,-77757699738.50014,15361.574629869843,-25502.35956522533
18489600,-127538547549.69571,-78307113937.60214,15470.962016371142,-25435.842551018966
18511200,-127202018239.25052,-78855081255.45476,15580.06066875894,-25368.857307991628
18532800,-126863138677.68102,-79401591605.51753,15688.868591180637,-25301.405095498725
18554400,-126521915187.74515,-79946634928.63426,15797.383793327288,-25233.487181330373
18576000,-126178354135.07103,-80490201193.21469,15905.604290468616,-25165.104841686567
18597600,-125832461928.03569,-81032280395.41557,16013.528103487912,-25096.25936115222
18619200,-125484245017.64308,-81572862559.32129,16121.15325891681,-25026.952032672052
18640800,-125133709897.40134,-82111937737.12384,16228.47778896995,-24957.184157525353
18662400,-124780863103.19922,-82649496009.30234,16335.499731579543,-24886.957045300598
18684000,-124425711213.18193,-83185527484.80193,16442.21713042978,-24816.272013869926
18705600,-124068260847.62611,-83720022301.21217,16548.62803499117,-24745.130389363494
18727200,-123708518668.81413,-84252970624.94487,16654.730500554717,-24673.53350614367
18748800,-123346491380.9076,-84784362651.4113,16760.522588266023,-24601.482706779123
18770400,-122982185729.82016,-85314188605.1989,16866.002365159227,-24528.97934201874
18792000,-122615608503.08963,-85842438740.24744,16971.167904190857,-24456.02477076545
18813600,-122246766529.74933,-86369103340.02452,17076.01728427356,-24382.620360049863
18835200,-121875666680.19864,-86894172717.7006,17180.548590309685,-24308.767485003842
18856800,-121502315866.07298,-87417637216.32343,17284.759913224785,-24234.46752883387
18878400,-121126721040.11296,-87939487208.99178,17388.649350000967,-24159.72188279434
18900000,-120748889196.03282,-88459713099.02884,17492.215003710135,-24084.53194616069
18921600,-120368827368.3882,-88978305320.15482,17595.4549835471,-24008.899126202396
18943200,-119986542632.44316,-89495254336.65898,17698.36740486259,-23932.824838155862
18964800,-119602042104.03653,-90010550643.57124,17800.95038919611,-23856.31050519716
18986400,-119215332939.44746,-90524184766.833,17903.202064308694,-23779.357558414653
19008000,-118826422335.2604,-91036147263.46747,18005.120564215536,-23701.967436781462
19029600,-118435317528.2293,-91546428721.74944,18106.70402921848,-23624.141587127848
19051200,-118042025795.14102,-92055019761.37428,18207.9506059384,-23545.881464113427
19072800,-117646554452.67831,-92561911033.62659,18308.858447347462,-23467.18853019928
19094400,-117248910857.28181,-93067093221.54797,18409.425712801236,-23388.06425561994
19116000,-116849102405.01149,-93570557040.10445,18509.650568070705,-23308.510118355214
19137600,-116447136531.40741,-94072293236.35304,18609.53118537413,-23228.527604101942
19159200,-116043020711.34978,-94572292589.60794,18709.065743408803,-23148.118206245577
19180800,-115636762458.9183,-95070545911.60591,18808.25242738266,-23067.28342583167
19202400,-115228369327.25092,-95567044046.67111,18907.089429045784,-22986.024771537213
19224000,-114817848908.40172,-96061777871.87938,19005.574946721754,-22904.343759641884
19245600,-114405208833.1984,-96554738297.22176,19103.707185338888,-22822.241913999143
19267200,-113990456771.09883,-97045916265.76752,19201.484356461344,-22739.72076600722
19288800,-113573600430.04712,-97535302753.82645,19298.9046783201,-22656.78185457998
19310400,-113154647556.32889,-98022888771.11058,19395.966375843804,-22573.426726117657
19332000,-112733605934.426,-98508665360.8953,19492.667680689476,-22489.656934477505
19353600,-112310483386.8705,-98992623600.17969,19589.00683127311,-22405.474040944264
19375200,-111885287774.09802,-99474754599.84642,19684.982072800118,-22320.87961420057
19396800,-111458026994.30043,-99955049504.82085,19780.591657295656,-22235.875230297213
19418400,-111028708983.27792,-100433499494.2295,19875.833843634813,-22150.46247262329
19440000,-110597341714.29036,-100910095781.55803,19970.706897572676,-22064.642931876228
19461600,-110163933197.90804,-101384829614.80832,20065.209091774246,-21978.418206031703
19483200,-109728491481.8618,-101857692276.65509,20159.338705844242,-21891.789900313444
19504800,-109291024650.8925,-102328675084.6018,20253.09402635675,-21804.75962716291
19526400,-108851540826.5998,-102797769391.13593,20346.473346884755,-21717.329006208867
19548000,-108410048167.29036,-103264966583.88344,20439.474968029535,-21629.499664236824
19569600,-107966554867.82544,-103730258085.76286,20532.097197449915,-21541.273235158398
19591200,-107521069159.46779,-104193635355.13844,20624.338349891383,-21452.651359980526
19612800,-107073599309.72794,-104655089885.97278,20716.19674721508,-21363.63568677458
19634400,-106624153622.20992,-105114613207.97871,20807.67071842666,-21274.22787064539
19656000,-106172740436.45628,-105572196886.77063,20898.758599704994,-21184.42957370011
19677600,-105719368127.79257,-106027832524.015,20989.45873443075,-21094.242465017018
19699200,-105264045107.17113,-106481511757.58026,21079.76947321484,-21003.668220614185
19720800,-104806779821.01431,-106933226261.6861,21169.689173926716,-20912.708523418038
19742400,-104347580751.0571,-107382967747.05191,21259.216201722542,-20821.365063231813
19764000,-103886456414.18912,-107830727961.04471,21348.34892907322,-20729.6395367039
19785600,-103423415362.296,-108276498687.82631,21437.085735792287,-20637.53364729608
19807200,-102958466182.10023,-108720271748.49974,21525.425009063656,-20545.04910525167
19828800,-102491617495.0013,-109162039001.25511,21613.365143469237,-20452.18762756353
19850400,-102022877956.91534,-109601792341.51466,21700.904541016407,-20358.950937941994
19872000,-101552256258.11417,-110039523702.07716,21788.041611165347,-20265.340766782683
19893600,-101079761123.06367,-110475225053.26166,21874.77477085623,-20171.35885113422
19915200,-100605401310.26169,-110908888403.05045,21961.10244453629,-20077.006934665824
19936800,-100129185612.07526,-111340505797.23135,22047.023064186706,-19982.28676763482
19958400,-99651122854.57732,-111770069319.5394,22132.5350693494,-19887.200106854056
19980000,-99171221897.3828,-112197571091.79764,22217.63690715366,-19791.748715659167
20001600,-98689491633.48419,-112623003274.05736,22302.327032342626,-19695.9343638758
20023200,-98205940989.08652,-113046358064.73755,22386.603907299635,-19599.758827786707
20044800,-97720578923.44171,-113467627700.76369,22470.46600207443,-19503.223890098732
20066400,-97233414428.68246,-113886804457.70573,22553.911794409225,-19406.331339909713
20088000,-96744456529.65555,-114303880649.91553,22636.939769764613,-19309.08297267528
20109600,-96253714283.75449,-114718848630.66331,22719.548421345353,-19211.48059017556
20131200,-95761196780.75177,-115131700792.27373,22801.736250125992,-19113.526000481765
20152800,-95266913142.63045,-115542429566.26086,22883.501764876364,-19015.221017922708
20174400,-94770872523.4152,-115951027423.46277,22964.843482186923,-18916.567463051215
20196000,-94273084109.00294,-116357486874.17516,23045.759926493953,-18817.567162610427
20217600,-93773557116.99269,-116761800468.28436,23126.249630104616,-18718.221949500024
20239200,-93272300796.5151,-117163960795.3996,23206.311133221858,-18618.533662742346
20260800,-92769324428.06137,-117563960484.98448,23285.942983969184,-18518.504147448417
20282400,-92264637323.3116,-117961792206.48781,23365.14373841527,-18418.13525478389
20304000,-91758248824.96268,-118357448669.4736,23443.911960598434,-18317.42884193489
20325600,-91250168306.55557,-118750922623.7504,23522.246222550966,-18216.386772073747
20347200,-90740405172.30219,-119142206859.49982,23600.145104323306,-18115.010914324677
20368800,-90228968856.9116,-119531294207.40437,23677.60719400808,-18013.303143729343
20390400,-89715868825.41591,-119918177538.77457,23754.631087763977,-17911.265341212325
20412000,-89201114572.99538,-120302849765.67517,23831.215389839494,-17808.89939354652
20433600,-88684715624.8033,-120685303841.05084,23907.35871259653,-17706.207193318427
20455200,-88166681535.79016,-121065532758.85094,23983.059676533823,-17603.190638893375
20476800,-87647021890.52747,-121443529554.15356,24058.31691031025,-17499.851634380637
20498400,-87125746303.03088,-121819287303.2889,24133.129050767955,-17396.192089598466
20520000,-86602864416.58305,-122192799123.96173,24207.49474295538,-17292.213920039045
20541600,-86078385903.55582,-122564058175.37334,24281.41264015008,-17187.91904683335
20563200,-85552320465.23198,-122933057658.3424,24354.88140388144,-17083.309396715933
20584800,-85024677831.62659,-123299790815.42538,24427.899703953222,-16978.386901989605
20606400,-84495467761.30772,-123664250931.03596,24500.46621846596,-16873.153500490058
20628000,-83964700041.2168,-124026431331.56386,24572.579633839217,-16767.611135550385
20649600,-83432384486.48839,-124386325385.4927,24644.238644833673,-16661.761755965526
20671200,-82898530940.2696,-124743926503.51736,24715.44195457309,-16555.607315956622
20692800,-82363149273.53899,-125099228138.6603,24786.188274566088,-16449.1497751353
20714400,-81826249384.92487,-125452223786.3872,24856.47632472782,-16342.391098467882
20736000,-81287841200.52339,-125802906984.72198,24926.304833401446,-16235.333256239479
20757600,-80747934673.71599,-126151271314.36078,24995.67253737948,-16127.978224018052
20779200,-80206539784.9864,-126497310398.78534,25064.578181924993,-16020.327982618363
20800800,-79663666541.73729,-126841017904.37556,25133.020520792645,-15912.384518065854
20822400,-79119324978.1063,-127182387540.52127,25200.99831624957,-15804.149821560457
20844000,-78573525154.78181,-127521413059.73318,25268.510339096127,-15695.625889440314
20865600,-78026277158.81819,-127858088257.75313,25335.55536868647,-15586.814723145433
20887200,-77477591103.4505,-128192406973.66344,25402.13219294898,-15477.718329181254
20908800,-76927477127.90892,-128524363089.9956,25468.23960840654,-15368.338719082154
20930400,-76375945397.23267,-128853950532.8381,25533.876420196677,-15258.67790937487
20952000,-75823006102.0835,-129181163271.9434,25599.041442091504,-15148.737921541846
20973600,-75268669458.55872,-129505995320.83427,25663.73349651756,-15038.52078198451
20995200,-74712945708.00389,-129828440736.90918,25727.951414575466,-14928.028521986485
21016800,-74155845116.82501,-130148493621.547,25791.69403605942,-14817.263177676707
21038400,-73597377976.30032,-130466148120.21083,25854.960209476576,-14706.226789992494
21060000,-73037554602.3917,-130781398422.55112,25917.74879206622,-14594.921404642535
21081600,-72476385335.5556,-131094238762.50783,25980.058649818835,-14483.349072069805
21103200,-71913880540.55371,-131404663418.41197,26041.888657494972,-14371.511847414416
21124800,-71350050606.263,-131712666713.08626,26103.237698643996,-14259.4117904764
21146400,-70784905945.48555,-132018243013.94492,26164.104665622664,-14147.050965678414
21168000,-70218456994.7579,-132321386733.09273,26224.48845961355,-14034.431442028386
21189600,-69650714214.16,-132622092327.4233,26284.387990643303,-13921.555293082094
21211200,-69081688087.12383,-132920354298.71646,26343.802177600774,-13808.424596905677
21232800,-68511389120.241516,-133216167193.73488,26402.72994825496,-13695.041436038075
21254400,-67939827843.07323,-133509525604.31987,26461.170239272808,-13581.407897453408
21276000,-67367014807.95451,-133800424167.48637,26519.121996236856,-13467.526072523295
21297600,-66792960589.8034,-134088857565.51712,26576.584173662723,-13353.398056979098
21319200,-66217675785.92704,-134374820526.056,26633.555735016434,-13239.025950874115
21340800,-65641171015.82804,-134658307822.20059,26690.035652731596,-13124.411858545696
21362400,-65063456921.01035,-134939314272.59386,26746.022908226412,-13009.557888577316
21384000,-64484544164.78487,-135217834741.51509,26801.516491920538,-12894.466153760563
21405600,-63904443432.07463,-135493864138.96992,26856.515403251782,-12779.138771057083
21427200,-63323165429.21967,-135767397420.77963,26911.01865069265,-12663.577861560465
21448800,-62740720883.78151,-136038429588.66953,26965.025251766732,-12547.785550458048
21470400,-62157120544.347305,-136306955690.35657,27018.53423306492,-12431.763966992688
21492000,-61572375180.33366,-136572970819.63614,27071.544630261476,-12315.515244424463
21513600,-60986495581.79005,-136836470116.46797,27124.055488129965,-12199.041519992312
21535200,-60399492559.20197,-137097448767.06128,27176.065860558978,-12082.344934875622
21556800,-59811376943.29371,-137355902003.95905,27227.574810567738,-11965.427634155763
21578400,-59222159584.830765,-137611825106.12143,27278.581410321534,-11848.291766777556
21600000,-58631851354.42199,-137865213399.00845,27329.084741146995,-11730.939485510698
21621600,-58040463142.32137,-138116062254.66174,27379.083893547202,-11613.372946911124
21643200,-57448005858.22949,-138364367091.78543,27428.577967216654,-11495.594311282317
21664800,-56854490431.09468,-138610123375.8264,27477.566071056055,-11377.605742636566
21686400,-56259927808.91384,-138853326619.05334,27526.04732318696,-11259.409408656169
21708000,-55664328958.532974,-139093972380.6355,27574.020850966244,-11141.007480654587
21729600,-55067704865.447365,-139332056266.7199,27621.485791000436,-11022.402133537544
21751200,-54470066533.60151,-139567573930.50842,27668.44128915986,-10903.595545764074
21772800,-53871424985.188705,-139800521072.33347,27714.88650059264,-10784.589899307524
21794400,-53271791260.450356,-140030893439.7332,27760.82058973854,-10665.387379616503
21816000,-52671176417.47495,-140258686827.52563,27806.242730342652,-10545.990175575778
21837600,-52069591531.996826,-140483897077.8821,27851.15210546889,-10426.400479467135
21859200,-51467047697.194534,-140706520080.3998,27895.54790751336,-10306.620486930173
21880800,-50863556023.48904,-140926551772.17334,27939.429338217557,-10186.65239692307
21902400,-50259127638.341515,-141143988137.8657,27982.7956086814,-10066.498411683286
21924000,-49653773686.05099,-141358825209.77817,28025.64593937611,-9946.160736688236
21945600,-49047505327.5516,-141571059067.91946,28067.979560156906,-9825.641580615902
21967200,-48440333740.20965,-141780685840.07407,28109.79571027558,-9704.94315530541
21988800,-47832270117.62036,-141987701701.86957,28151.093638392867,-9584.067675717559
22010400,-47223325669.4044,-142192102876.8433,28191.872602590698,-9463.017359895313
22032000,-46613511621.004105,-142393885636.50806,28232.131870384248,-9341.79442892424
22053600,-46002839213.479454,-142593046300.41693,28271.870718733848,-9220.401106892918
22075200,-45391319703.303825,-142789581236.22736,28311.08843405673,-9098.83962085329
22096800,-44778964362.15947,-142983486859.76422,28349.784312238622,-8977.11220078099
22118400,-44165784476.732735,-143174759635.08218,28387.957658645144,-8855.221079535615
22140000,-43551791348.50906,-143363396074.52713,28425.607788133093,-8733.168492820972
22161600,-42936996293.56773,-143549392738.79666,28462.73402506152,-8610.956679145273
22183200,-42321410642.376396,-143732746236.99994,28499.33570330268,-8488.587879781295
22204800,-41705045739.585335,-143913453226.71643,28535.412166252798,-8366.064338726508
22226400,-41087912943.82153,-144091510414.05396,28570.962766842673,-8243.388302663163
22248000,-40470023627.48249,-144266914553.70578,28605.98686754814,-8120.562020918337
22269600,-39851389176.52985,-144439662449.00693,28640.483840400346,-7997.58774542395
22291200,-39232020990.28274,-144609750951.98953,28674.45306699587,-7874.46773067674
22312800,-38611930481.21099,-144777176963.4374,28707.89393850669,-7751.204233698211
22334400,-37991129074.72809,-144941937432.9397,28740.805855689985,-7627.7995139945415
22356000,-37369628208.983894,-145104029358.94366,28773.18822889775,-7504.255833516457
22377600,-36747439334.657234,-145263449788.80664,28805.04047808629,-7380.575456619078
22399200,-36124573914.7482,-145420195818.8471,28836.36203282551,-7256.760650021728
22420800,-35501043424.370346,-145574264594.3949,28867.15233230808,-7132.813682767712
22442400,-34876859350.5426,-145725653309.84048,28897.4108253584,-7008.736826184066
22464000,-34252033191.981068,-145874359208.68344,28927.136970441432,-6884.532353841273
22485600,-33626576458.890568,-146020379583.5801,28956.330235671343,-6760.202541512953
22507200,-33000500672.756054,-146163711776.39023,28984.990098820006,-6635.749667135518
22528800,-32373817366.133827,-146304353178.2228,29013.116047325333,-6511.176010767805
22550400,-31746538082.44256,-146442301229.4811,29040.707578299436,-6386.483854550674
22572000,-31118674375.754166,-146577553419.9067,29067.764198536624,-6261.675482666587
22593600,-30490237810.584507,-146710107288.62277,29094.28542452125,-6136.753181299153
22615200,-29861239961.683903,-146839960424.17636,29120.27078243539,-6011.719238592647
22636800,-29231692413.82751,-146967110464.57996,29145.719808166337,-5886.575944611513
22658400,-28601606761.60553,-147091555097.35202,29170.63204731397,-5761.325591299825
22680000,-27970994609.213253,-147213292059.55673,29195.00705519793,-5635.970472440743
22701600,-27339867570.24098,-147332319137.84283,29218.84439686463,-5510.512883615931
22723200,-26708237267.463745,-147448634168.4816,29242.143647094133,-5384.955122164957
22744800,-26076115332.63096,-147562235037.40393,29264.904390406824,-5259.299487144673
22766400,-25443513406.255848,-147673119680.23657,29287.12622106995,-5133.548279288566
22788000,-24810443137.4048,-147781286082.33743,29308.808743103982,-5007.703800966096
22809600,-24176916183.48656,-147886732278.8301,29329.95157028882,-4881.76835614201
22831200,-23542944210.041294,-147989456354.63736,29350.554326169822,-4755.7442503356315
22852800,-22908538890.52952,-148089456444.5139,29370.61664406368,-4629.633790580138
22874400,-22273711906.120934,-148186730733.07812,29390.13816706414,-4503.439285381816
22896000,-21638474945.48311,-148281277454.8432,29409.11854804752,-4377.163044679297
22917600,-21002839704.57006,-148373094894.24695,29427.557449678126,-4250.807379802777
22939200,-20366817886.410732,-148462181385.6811,29445.45454441344,-4124.374603433221
22960800,-19730421200.897335,-148548535313.51962,29462.809514509172,-3997.867029561545
22982400,-19093661364.573612,-148632155112.1461,29479.622052024177,-3871.286973447793
23004000,-18456550100.42299,-148713039265.98022,29495.891858825147,-3744.636751580286
23025600,-17819099137.65662,-148791186309.50354,29511.618646591185,-3617.918681634765
23047200,-17181320211.501347,-148866594827.28412,29526.802136818198,-3491.13508243352
23068800,-16543225062.987568,-148939263454.00046,29541.442060823127,-3364.2882739045
23090400,-15904825438.737011,-149009190874.46454,29555.53815974802,-3237.380577040415
23112000,-15266133090.750431,-149076375823.64386,29569.09018456392,-3110.414313857826
23133600,-14627159776.195219,-149140817086.68274,29582.097896074618,-2983.3918073562204
23155200,-13987917257.192942,-149202513498.92264,29594.561064920217,-2856.315381477079
23176800,-13348417300.606802,-149261463945.9216,29606.479471580547,-2729.187361062932
23198400,-12708671677.82903,-149317667363.47284,29617.85290637841,-2602.0100718164053
23220000,-12068692164.568203,-149371122737.62244,29628.681169482657,-2474.785840259258
23241600,-11428490540.636524,-149421829104.68616,29638.9640709111,-2347.51699369141
23263200,-10788078589.737005,-149469785551.2654,29648.70143053328,-2220.2058601499643
23284800,-10147468099.250628,-149514991214.26218,29657.893078073037,-2092.8547683682204
23306400,-9506670860.023432,-149557445280.89325,29666.538853110946,-1965.4660477346806
23328000,-8865698666.153563,-149597146988.7035,29674.638605086566,-1838.042028252051
23349600,-8224563314.778271,-149634095625.57822,29682.192193300543,-1710.585040496238
23371200,-7583276605.860873,-149668290529.75464,29689.19948691654,-1583.0974155753377
23392800,-6941850341.977673,-149699731089.83255,29695.660364962998,-1455.5814850886231
23414400,-6300296328.104842,-149728416744.784,29701.574716334737,-1328.0395810855273
23436000,-5658626371.405283,-149754346983.96213,29706.942439794406,-1200.4740360246221
23457600,-5016852281.0154505,-149777521347.10916,29711.763443973738,-1072.8871827325963
23479200,-4374985867.832157,-149797939424.3634,29716.037647374673,-945.2813543632312
23500800,-3733038944.2993584,-149815600856.2655,29719.764978370302,-817.6588843563741
23522400,-3091023324.1949167,-149830505333.76367,29722.94537520564,-690.0221063969129
23544000,-2448950822.4173546,-149842652598.21814,29725.57878599825,-562.3733543737495
